index,artist,song,id,uri,href,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,hot
490,01110010,Owl,2BtNKxwH22ym0YDPiqVeuM,spotify:track:2BtNKxwH22ym0YDPiqVeuM,spotify:track:2BtNKxwH22ym0YDPiqVeuM,0.00077,0.604,0.965,0.802,0.0911,-2.812,0.0665,113.015,0.0469,2
491,Kraus,Dear Giulietta,03ucklNksk4sSvacBWyKTO,spotify:track:03ucklNksk4sSvacBWyKTO,spotify:track:03ucklNksk4sSvacBWyKTO,0.303,0.525,0.255,2.46e-06,0.0814,-14.147,0.0309,110.551,0.233,2
492,Jonah Rapino,13. Pratt St.,5hE6bIO5vFE4M5HNi7hWMU,spotify:track:5hE6bIO5vFE4M5HNi7hWMU,spotify:track:5hE6bIO5vFE4M5HNi7hWMU,0.324,0.648,0.49,0.839,0.348,-12.105,0.03,132.347,0.565,2
493,St. Claire,Pick My Pieces Poor,7oiGeFvAED22Mw4aggK5SY,spotify:track:7oiGeFvAED22Mw4aggK5SY,spotify:track:7oiGeFvAED22Mw4aggK5SY,0.932,0.0724,0.0915,0.956,0.101,-24.187,0.0396,77.793,0.0293,2
494,Russ Huddleston and Robert Smith Jr,Sacrifice,73NtZzF64JUKqki1lPYJU8,spotify:track:73NtZzF64JUKqki1lPYJU8,spotify:track:4ucXNDH0BRsvPEJDibalPU,0.245,0.488,0.653,6.67e-05,0.117,-6.429,0.159,139.208,0.0387,2
495,Steve Combs,In 2016,59xX6QEjNzE4NW2RU6Gfnh,spotify:track:59xX6QEjNzE4NW2RU6Gfnh,spotify:track:59xX6QEjNzE4NW2RU6Gfnh,0.453,0.455,0.506,0.0,0.113,-6.061,0.0315,79.945,0.337,2
496,BOPD,6.6.05,1yMNm0J9KSwRWV59Vg6DhI,spotify:track:1yMNm0J9KSwRWV59Vg6DhI,spotify:track:1yMNm0J9KSwRWV59Vg6DhI,0.178,0.838,0.421,0.0,0.143,-12.733,0.272,119.977,0.33,2
497,VELIBOR NIKOLIĆ,Lovac Na Povratke,0WGfF5sH5qsOONXV3Td64k,spotify:track:0WGfF5sH5qsOONXV3Td64k,spotify:track:0WGfF5sH5qsOONXV3Td64k,0.797,0.679,0.499,0.0994,0.331,-12.752,0.035,110.938,0.694,2
498,The Womb,Vitus (instrumental),1CGJMvmP7r4nEll218LJxz,spotify:track:1CGJMvmP7r4nEll218LJxz,spotify:track:1CGJMvmP7r4nEll218LJxz,0.0176,0.801,0.922,0.91,0.0868,-9.678,0.0341,135.732,0.371,2
499,The Unspeakable Practices,Steadying Effect,6OYwcW40O30ttLhfOeKoL4,spotify:track:6OYwcW40O30ttLhfOeKoL4,spotify:track:6OYwcW40O30ttLhfOeKoL4,0.00023,0.237,0.7,0.669,0.152,-10.941,0.0511,176.952,0.235,2
500,Azar Swan,White Violet,6M2YequzbARiF8mNNMUZ6L,spotify:track:6M2YequzbARiF8mNNMUZ6L,spotify:track:6M2YequzbARiF8mNNMUZ6L,0.000386,0.462,0.593,0.338,0.136,-6.425,0.0357,99.86,0.437,2
501,OsO El roTo,pipillon,6o37HYivkZWytjATLbQ7xk,spotify:track:6o37HYivkZWytjATLbQ7xk,spotify:track:6o37HYivkZWytjATLbQ7xk,0.167,0.729,0.778,0.0,0.196,-6.442,0.0374,90.295,0.963,2
502,Eaters,Last Christmas,62axubjFa2zKn9M6kIy7KE,spotify:track:62axubjFa2zKn9M6kIy7KE,spotify:track:62axubjFa2zKn9M6kIy7KE,0.378,0.657,0.843,0.000691,0.0873,-7.301,0.0422,145.197,0.681,2
503,The Impossebulls,Bringin' Pain (Intro),2XKh4rTUfobDxYzLkGp5Hh,spotify:track:2XKh4rTUfobDxYzLkGp5Hh,spotify:track:3wC4lTlWLmN7wIRRDwbx23,0.976,0.167,0.0225,0.955,0.126,-24.746,0.0382,111.036,0.0393,2
504,Podington Bear,Lonesome,5105CSGymWuXkobvQ6RWk8,spotify:track:5105CSGymWuXkobvQ6RWk8,spotify:track:5105CSGymWuXkobvQ6RWk8,0.995,0.426,0.0125,0.924,0.101,-25.598,0.0504,64.044,0.172,2
505,Rawpass,Today Is The Day,4WpeNChToh5XzOQeJFgpFq,spotify:track:4WpeNChToh5XzOQeJFgpFq,spotify:track:4WpeNChToh5XzOQeJFgpFq,0.917,0.533,0.209,0.91,0.111,-13.907,0.0357,139.858,0.0601,2
506,Adrian Carter,Take Nothing Leave Nothing,1CfQ1pywyT4CtNnhJdAuez,spotify:track:1CfQ1pywyT4CtNnhJdAuez,spotify:track:1CfQ1pywyT4CtNnhJdAuez,0.0566,0.642,0.787,1.65e-06,0.0778,-7.103,0.0779,94.84,0.435,2
507,Full Load of King,Grey Walk Oblivion - Part 2,2JNg5UUZoPV3oJM2C7Xudd,spotify:track:2JNg5UUZoPV3oJM2C7Xudd,spotify:track:319SO90RKOlrqjNEXL6hCs,0.171,0.501,0.589,0.925,0.0813,-11.69,0.0295,108.519,0.262,2
508,Ada Rave Cuarteto,Baila con Monk,4Clmg1g8n2yBYG13Z1oSdG,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,0.00903,0.745,0.972,0.465,0.297,-3.506,0.0774,128.031,0.556,2
509,Frame,New Beat Transmission,36tnXRYn6X8YFIDD9gp8wZ,spotify:track:36tnXRYn6X8YFIDD9gp8wZ,spotify:track:36tnXRYn6X8YFIDD9gp8wZ,0.0474,0.804,0.841,0.866,0.0352,-10.273,0.0632,120.0,0.871,2
510,They Live!,My Weed (Live @ KEXP),7Ap5ZPbGfTscQkmSurkTqT,spotify:track:7Ap5ZPbGfTscQkmSurkTqT,spotify:track:7Ap5ZPbGfTscQkmSurkTqT,0.00333,0.587,0.521,0.0,0.176,-7.081,0.234,88.613,0.696,2
511,Andy & Muzz,Hands to the Ground,79UzEuCTVmRkA0V4vGQB1I,spotify:track:79UzEuCTVmRkA0V4vGQB1I,spotify:track:79UzEuCTVmRkA0V4vGQB1I,0.392,0.511,0.77,0.571,0.0945,-8.466,0.038,91.009,0.14,2
512,the skratchlords,08 chill down,5ndGoKCS93cEy7pL2RjaM2,spotify:track:5ndGoKCS93cEy7pL2RjaM2,spotify:track:5ndGoKCS93cEy7pL2RjaM2,0.106,0.917,0.665,0.0,0.0903,-6.204,0.137,100.015,0.537,2
513,Low,Breaker,0fJ7ouQlXsVgNMUtx8MjjK,spotify:track:0fJ7ouQlXsVgNMUtx8MjjK,spotify:track:0fJ7ouQlXsVgNMUtx8MjjK,0.0272,0.44,0.412,0.158,0.104,-8.461,0.0281,168.758,0.415,2
514,Glass Boy,Vintage Zip Car,0n49Dpkefups4U0uLTJtOC,spotify:track:0n49Dpkefups4U0uLTJtOC,spotify:track:0n49Dpkefups4U0uLTJtOC,0.471,0.812,0.393,0.85,0.111,-14.933,0.0627,95.008,0.23,2
515,Chamomile,Dreary Dream,2dqsabeFhOacNxFMEvDXuD,spotify:track:2dqsabeFhOacNxFMEvDXuD,spotify:track:2dqsabeFhOacNxFMEvDXuD,0.343,0.824,0.33,0.525,0.112,-15.992,0.336,140.978,0.341,2
518,Tarpigh,Mute Yule,2TtYHpKpozBbgL9pacuXcG,spotify:track:2TtYHpKpozBbgL9pacuXcG,spotify:track:2TtYHpKpozBbgL9pacuXcG,0.00495,0.315,0.772,0.964,0.226,-6.956,0.0408,164.13,0.531,2
519,The Impossebulls,Verbal Origami (Vocal),6m1wCzu8OOPlom23nxuV2k,spotify:track:6m1wCzu8OOPlom23nxuV2k,spotify:track:6m1wCzu8OOPlom23nxuV2k,0.126,0.794,0.873,0.0,0.16,-6.197,0.334,99.738,0.801,2
520,Echo Beach,Boss Extended,08gcSzRD66Dc7z3x6yigol,spotify:track:08gcSzRD66Dc7z3x6yigol,spotify:track:08gcSzRD66Dc7z3x6yigol,0.127,0.53,0.906,1.86e-06,0.0575,-4.934,0.0565,81.774,0.626,2
521,Spinnaface,Digital Love,2ckmCeWwlUpWXIoT0RQTwI,spotify:track:2ckmCeWwlUpWXIoT0RQTwI,spotify:track:2ckmCeWwlUpWXIoT0RQTwI,0.000338,0.775,0.425,0.0549,0.128,-9.384,0.0399,140.013,0.751,2
522,Section 27 Netlabel,Your Dearest Wish Will Come True,3Sr9TGOHjFYO8IYam2e2nx,spotify:track:3Sr9TGOHjFYO8IYam2e2nx,spotify:track:3Sr9TGOHjFYO8IYam2e2nx,0.969,0.252,0.0767,0.767,0.103,-22.201,0.0384,105.993,0.0376,2
523,The Womb,Strained Mafia Smiles (acoustic),7qFe1sbrleEpawLleNKrli,spotify:track:7qFe1sbrleEpawLleNKrli,spotify:track:7qFe1sbrleEpawLleNKrli,0.826,0.579,0.364,0.0,0.112,-6.508,0.0308,67.124,0.597,2
524,Daizy,When You...,2jhEDLn3Ite7g8SdtJLbIi,spotify:track:2jhEDLn3Ite7g8SdtJLbIi,spotify:track:2jhEDLn3Ite7g8SdtJLbIi,0.161,0.639,0.576,0.0,0.0956,-10.389,0.126,148.084,0.128,2
525,MushroomWavved Collar,Prayer,7ikztG7qvNqwr6lXiHINjz,spotify:track:7ikztG7qvNqwr6lXiHINjz,spotify:track:6oZ7mlsLFks8E9GLh9Pkwt,0.262,0.702,0.781,0.544,0.155,-5.546,0.0262,100.911,0.842,2
526,Mr Ascofi,Eddy,1UXO2PMSvCkphYU6DRMqZc,spotify:track:1UXO2PMSvCkphYU6DRMqZc,spotify:track:1UXO2PMSvCkphYU6DRMqZc,0.717,0.77,0.546,0.35,0.0927,-5.581,0.175,180.052,0.927,2
528,Sote,B2 Scratch My Pain Away,6MOWNuAF5yDxToe2C1thhM,spotify:track:6MOWNuAF5yDxToe2C1thhM,spotify:track:0PjDwChMm918SlwWAgfHqc,0.0417,0.826,0.715,0.0,0.118,-7.609,0.0917,100.099,0.233,2
529,Arrogalla remixes Ganga,Marry Xmas,27qRmG3zOWPvMYUkpPdQ1g,spotify:track:27qRmG3zOWPvMYUkpPdQ1g,spotify:track:27qRmG3zOWPvMYUkpPdQ1g,0.375,0.862,0.572,0.0,0.0863,-6.579,0.417,90.053,0.402,2
530,Josh Woodward,Me and Billy Barnum,7cZ9H5ScxWqaEHmzlkJGvN,spotify:track:7cZ9H5ScxWqaEHmzlkJGvN,spotify:track:7cZ9H5ScxWqaEHmzlkJGvN,0.866,0.526,0.312,0.000109,0.109,-9.911,0.031,114.588,0.27,2
531,Golden Retriever,Path,0nwhfCWzIGOVqms3cuIkbS,spotify:track:0nwhfCWzIGOVqms3cuIkbS,spotify:track:0nwhfCWzIGOVqms3cuIkbS,0.0205,0.7,0.799,0.0177,0.0843,-6.418,0.0312,113.974,0.97,2
532,Lucky Dragons,Mi Corazon Zone,1Jg90Gm2sRIrVnhbXxB9kW,spotify:track:1Jg90Gm2sRIrVnhbXxB9kW,spotify:track:1Jg90Gm2sRIrVnhbXxB9kW,0.787,0.535,0.266,0.962,0.675,-22.96,0.4,153.274,0.144,2
533,Lille,Winter,7KkQnGruxfu0mtAqi6le51,spotify:track:7KkQnGruxfu0mtAqi6le51,spotify:track:7KkQnGruxfu0mtAqi6le51,0.88,0.411,0.34,0.0443,0.254,-7.469,0.0479,127.448,0.306,2
534,The Water Tower Bucket Boys,Pilgim Song (Live @ KEXP),1vIgWwwCPb0cNBEYruS8Nw,spotify:track:1vIgWwwCPb0cNBEYruS8Nw,spotify:track:1vIgWwwCPb0cNBEYruS8Nw,0.111,0.545,0.891,0.0,0.0918,-5.263,0.0471,101.987,0.608,2
535,statusq,Scientology and the Masses,5aNagthlHAudbDZozQMjYP,spotify:track:5aNagthlHAudbDZozQMjYP,spotify:track:5aNagthlHAudbDZozQMjYP,0.0316,0.705,0.721,0.0,0.248,-7.083,0.19,159.98,0.819,2
536,Dave Phillips,Untitled,3xm2eRnUiHuxsmpSqweuR3,spotify:track:3xm2eRnUiHuxsmpSqweuR3,spotify:track:3xm2eRnUiHuxsmpSqweuR3,0.265,0.371,0.21,0.0371,0.251,-19.587,0.691,146.13,0.355,2
537,Milkshake Daddy,Aquatic Ape Hypothesis,5FkCFJtpDxu2pSN98MsYMj,spotify:track:5FkCFJtpDxu2pSN98MsYMj,spotify:track:5FkCFJtpDxu2pSN98MsYMj,0.0117,0.652,0.472,0.65,0.0649,-14.127,0.189,120.023,0.814,2
538,Volvox,The Pasty,2gnjZ0iyy3zvJ6oaaN3KvA,spotify:track:2gnjZ0iyy3zvJ6oaaN3KvA,spotify:track:2gnjZ0iyy3zvJ6oaaN3KvA,0.845,0.496,0.543,0.907,0.121,-11.457,0.134,79.476,0.428,2
539,505,Destruct,3lgPoBp8oCe5VxxIX3NK3w,spotify:track:3lgPoBp8oCe5VxxIX3NK3w,spotify:track:3lgPoBp8oCe5VxxIX3NK3w,0.00827,0.697,0.678,0.829,0.121,-9.598,0.468,179.851,0.253,2
540,Alpha Hydrae,Poumpoumpoum,7wGxkgeQT3jQ18wFFgrosi,spotify:track:7wGxkgeQT3jQ18wFFgrosi,spotify:track:1uppC0yhnE9cBoYbsuofvv,0.0173,0.397,0.882,2.58e-05,0.219,-3.581,0.046,152.759,0.363,2
541,Doctor Turtle,Search For The Zero Inside Yourself,0nXLfCM5iI153rW5uCQgOD,spotify:track:0nXLfCM5iI153rW5uCQgOD,spotify:track:0nXLfCM5iI153rW5uCQgOD,0.895,0.316,0.292,0.866,0.166,-17.719,0.0355,114.022,0.147,2
542,Theme of Laura,live at Dans l´cul Danku!,5c6uQOFSUzRGOiEVdDB6Zx,spotify:track:5c6uQOFSUzRGOiEVdDB6Zx,spotify:track:4jNS0CJQtMae6qEjkPJ6iG,0.957,0.435,0.125,0.92,0.121,-20.376,0.0406,144.174,0.0935,2
543,Bubble Shield,Speculation (Alfadeo Remix),4EOjPOuueJ6LwPXArLrbQB,spotify:track:4EOjPOuueJ6LwPXArLrbQB,spotify:track:4EOjPOuueJ6LwPXArLrbQB,0.194,0.629,0.424,0.705,0.0294,-15.238,0.0343,94.985,0.698,2
544,DMZ,A4,2Sg9VwrBd5VagSZpPRmm9X,spotify:track:2Sg9VwrBd5VagSZpPRmm9X,spotify:track:2Sg9VwrBd5VagSZpPRmm9X,2.33e-05,0.38,0.924,0.724,0.346,-4.871,0.0625,108.189,0.837,2
545,Yshwa,do it for me instrumental,5T6WBopiB3kHtGqLmPbsTR,spotify:track:5T6WBopiB3kHtGqLmPbsTR,spotify:track:5T6WBopiB3kHtGqLmPbsTR,0.91,0.88,0.86,0.885,0.103,-7.741,0.121,148.023,0.86,2
546,Orkestar Zirkonium,Turkish Honga (Live @ KEXP),5RZRn2Z6G4SENj64wbD7rE,spotify:track:5RZRn2Z6G4SENj64wbD7rE,spotify:track:5RZRn2Z6G4SENj64wbD7rE,0.411,0.822,0.7,0.856,0.0807,-7.591,0.134,111.98,0.812,2
547,Ech(o),The Simple Beat of My Heart,29uBHR6aqgEKxK1OCKSfg7,spotify:track:29uBHR6aqgEKxK1OCKSfg7,spotify:track:29uBHR6aqgEKxK1OCKSfg7,0.117,0.844,0.203,0.773,0.11,-19.065,0.0866,120.0,0.688,2
548,TIGERBERRY,Lost Holiday,1OaTlcoThDYqXwCyf5t2Lr,spotify:track:1OaTlcoThDYqXwCyf5t2Lr,spotify:track:1OaTlcoThDYqXwCyf5t2Lr,0.0616,0.718,0.943,0.737,0.117,-4.478,0.109,145.097,0.45,2
549,Eddie Meeks,E-M-Pereal,65upmbfkVqvYsYbqzcSIM0,spotify:track:65upmbfkVqvYsYbqzcSIM0,spotify:track:65upmbfkVqvYsYbqzcSIM0,0.0264,0.673,0.602,0.0354,0.259,-6.918,0.0553,88.014,0.664,2
550,Kamikaze Deadboy,Falling,6xgqvxAE9cBakZg5gh5FxT,spotify:track:6xgqvxAE9cBakZg5gh5FxT,spotify:track:3tdVmeS9Hh99boLNvx35K8,0.00143,0.814,0.857,0.0,0.087,-5.713,0.0928,92.036,0.0859,2
553,Wild Shores,Dream,44FMytZrvJZtxcx6ADOU8q,spotify:track:44FMytZrvJZtxcx6ADOU8q,spotify:track:44FMytZrvJZtxcx6ADOU8q,0.0218,0.323,0.633,0.809,0.191,-16.75,0.0896,118.164,0.202,2
554,The Everymen,Ballad Of Sarin,2Q4aH1SKst5shn4i33cgwo,spotify:track:2Q4aH1SKst5shn4i33cgwo,spotify:track:2Q4aH1SKst5shn4i33cgwo,0.17,0.459,0.86,0.0903,0.309,-3.604,0.0365,107.688,0.875,2
555,Bob Wiseman,If I Knew,4Nw2pHrD3NWwi8lHWsD8M8,spotify:track:4Nw2pHrD3NWwi8lHWsD8M8,spotify:track:4Nw2pHrD3NWwi8lHWsD8M8,0.176,0.947,0.518,0.0,0.0561,-8.084,0.376,129.137,0.622,2
556,Phil Reavis,Delicatessing,1LuopzFTjMpexRNrSsoaj8,spotify:track:1LuopzFTjMpexRNrSsoaj8,spotify:track:4C0s2s31ouOwx6oC4bb8wk,0.632,0.659,0.19,0.0194,0.168,-17.507,0.0424,103.036,0.273,2
557,Project 5am,Space Mothlight- A collaboration with Diana Norma Szokolyai,0FRavXSn6XmeItbuJR3VrR,spotify:track:0FRavXSn6XmeItbuJR3VrR,spotify:track:0FRavXSn6XmeItbuJR3VrR,0.227,0.898,0.759,0.00102,0.104,-4.942,0.114,127.966,0.24,2
558,Arbee,joueur embêté,13xZ0bZnOAfe81HQauWlEX,spotify:track:13xZ0bZnOAfe81HQauWlEX,spotify:track:13xZ0bZnOAfe81HQauWlEX,0.959,0.232,0.112,0.899,0.0506,-21.769,0.0431,130.91,0.054,2
559,ps vs a naked lunch,untitled,7j04glqh2SY6Es6jiQEhgf,spotify:track:7j04glqh2SY6Es6jiQEhgf,spotify:track:7j04glqh2SY6Es6jiQEhgf,0.00935,0.266,0.887,0.28,0.178,-5.742,0.0348,135.014,0.215,2
560,K. Sparks,Callin Me Interlude,1IRid6GvXlOjbm7V7LFh2d,spotify:track:1IRid6GvXlOjbm7V7LFh2d,spotify:track:1koMjFj4imSqEDBbg2STXh,0.289,0.631,0.527,0.0,0.0743,-10.715,0.841,95.365,0.309,2
561,Sputnik Booster,Intro / Jabberwocky,6omVgaiW9qCv4vhUIuJiXO,spotify:track:6omVgaiW9qCv4vhUIuJiXO,spotify:track:6omVgaiW9qCv4vhUIuJiXO,0.271,0.599,0.436,0.705,0.0727,-16.778,0.0362,100.009,0.0902,2
562,Malaventura,Branches,6bY8ftQl3uMU5zSyIJGktt,spotify:track:6bY8ftQl3uMU5zSyIJGktt,spotify:track:6bY8ftQl3uMU5zSyIJGktt,0.81,0.384,0.403,0.000132,0.208,-10.387,0.0326,114.074,0.191,2
563,So Far As I Know,Into the Deep,2SwBH2HO96o0xHasPgYV1a,spotify:track:2SwBH2HO96o0xHasPgYV1a,spotify:track:2SwBH2HO96o0xHasPgYV1a,0.983,0.366,0.286,0.882,0.102,-14.278,0.04,106.611,0.031,2
564,The Womb,Chernobyl Biker Chick,7JA2cNhQ6YVMxSUXskjNtM,spotify:track:7JA2cNhQ6YVMxSUXskjNtM,spotify:track:7JA2cNhQ6YVMxSUXskjNtM,0.00808,0.706,0.582,2.5e-06,0.103,-8.916,0.116,106.204,0.184,2
565,The Impossebulls,MEDIAocrity (Part 1),5vyVckEUyIogu3Fq7J3lBR,spotify:track:5vyVckEUyIogu3Fq7J3lBR,spotify:track:5vyVckEUyIogu3Fq7J3lBR,0.354,0.617,0.504,3.1e-06,0.0875,-6.702,0.0295,77.988,0.197,2
566,Marco Benevento,This Is How It Goes,6pMvyPigP9vuiifZaUSxs1,spotify:track:6pMvyPigP9vuiifZaUSxs1,spotify:track:6pMvyPigP9vuiifZaUSxs1,0.0842,0.449,0.836,0.000163,0.234,-6.295,0.0339,98.535,0.532,2
567,Charles White,Forêt (M.I.S.T. Records),6gQZKkphKIMxZgca5r7ImA,spotify:track:6gQZKkphKIMxZgca5r7ImA,spotify:track:6gQZKkphKIMxZgca5r7ImA,0.305,0.461,0.818,0.0,0.266,-8.482,0.125,92.305,0.721,2
568,Blue Dot Sessions,Colon,5tKF6ziCgmeafBQFN4DOQn,spotify:track:5tKF6ziCgmeafBQFN4DOQn,spotify:track:5tKF6ziCgmeafBQFN4DOQn,0.985,0.367,0.0931,0.568,0.0903,-13.713,0.0411,88.907,0.196,2
570,et_,Intro,47NeRM7gya02eKGjPOmQuY,spotify:track:47NeRM7gya02eKGjPOmQuY,spotify:track:47NeRM7gya02eKGjPOmQuY,0.968,0.417,0.275,0.854,0.174,-22.582,0.042,145.066,0.0741,2
571,Big Gold Belt,Ice Cream,1MYuTl3AcL3DWyErz2tUJJ,spotify:track:1MYuTl3AcL3DWyErz2tUJJ,spotify:track:1MYuTl3AcL3DWyErz2tUJJ,0.0615,0.588,0.592,0.633,0.343,-10.784,0.124,100.033,0.724,2
572,Plastic Surgery Icon,I Hope You And Your Haircut Fucking Die,2rfXovblUlSnWg87VrOKvW,spotify:track:2rfXovblUlSnWg87VrOKvW,spotify:track:2rfXovblUlSnWg87VrOKvW,0.798,0.384,0.398,0.023,0.126,-12.831,0.0312,104.751,0.04,2
574,Bashed Nursling,A Bowl of Poisoned Muffinz,3xdeNLhjGZDCPIU8dApIcs,spotify:track:3xdeNLhjGZDCPIU8dApIcs,spotify:track:3xdeNLhjGZDCPIU8dApIcs,0.895,0.226,0.887,0.224,0.219,0.127,0.118,85.321,0.0397,2
575,Jiony,Waiting For The Sun,5r9MyoD8LWfSjS8o2rC73a,spotify:track:5r9MyoD8LWfSjS8o2rC73a,spotify:track:5r9MyoD8LWfSjS8o2rC73a,0.374,0.838,0.692,0.754,0.159,-11.234,0.0436,104.006,0.676,2
576,Comfort Fit,Remember Something I Forgot,6nUlKDuLGZcGoYcwpXil9q,spotify:track:6nUlKDuLGZcGoYcwpXil9q,spotify:track:6nUlKDuLGZcGoYcwpXil9q,0.973,0.405,0.0938,0.943,0.113,-18.135,0.324,76.859,0.434,2
577,masonik,Dr Saad Killick Frustrated in Ambient 666 Doom,5soMJpcVhSrGrB4prvPL6P,spotify:track:5soMJpcVhSrGrB4prvPL6P,spotify:track:4COR2ZPEyUn0lsbAouRWxA,0.000655,0.506,0.882,0.795,0.174,-8.683,0.0737,107.994,0.14,2
578,Sol Rezza,The existence of the light,0LYBUXvaxSioHLMKcKd8Zf,spotify:track:0LYBUXvaxSioHLMKcKd8Zf,spotify:track:0LYBUXvaxSioHLMKcKd8Zf,0.601,0.542,0.297,0.935,0.113,-14.965,0.0334,140.02,0.0552,2
579,"V.A. Vol 1 (Shaman Herrera, Maximiliano Prietto, Werner Schneider)",Siento que voy a comprar grappa,28DPIonehVeildrxEXf2CC,spotify:track:28DPIonehVeildrxEXf2CC,spotify:track:2fKkgRY3RtqsTg2TB33qeW,0.00334,0.464,0.728,0.0,0.218,-5.127,0.0372,142.145,0.26,2
580,Ervalizer,NOTAVALIABLE,4m0DRxWQ2qPjMTU3AeR6PF,spotify:track:4m0DRxWQ2qPjMTU3AeR6PF,spotify:track:5Fdrv9w8D4pq9BWGH64dDk,0.846,0.689,0.472,0.000298,0.135,-16.676,0.0944,104.929,0.372,2
581,La Minor,La Minor Live at Pacific Parc Vol.2,4xXPv6ic5Zq1vRvxRFxuo8,spotify:track:4xXPv6ic5Zq1vRvxRFxuo8,spotify:track:4xXPv6ic5Zq1vRvxRFxuo8,0.104,0.799,0.602,1.82e-06,0.102,-6.405,0.341,96.038,0.364,2
582,The Vivisectors,Beach Boogie,5rdEexnpmbQQFww4yZbhDe,spotify:track:5rdEexnpmbQQFww4yZbhDe,spotify:track:5rdEexnpmbQQFww4yZbhDe,0.714,0.649,0.804,0.664,0.2,-6.867,0.0369,139.887,0.811,2
583,Kim,One Minute For The Stars,4Fi3d1arsluud607gTW16z,spotify:track:4Fi3d1arsluud607gTW16z,spotify:track:4Fi3d1arsluud607gTW16z,0.113,0.698,0.653,0.00124,0.213,-6.475,0.0666,72.499,0.529,2
584,Los Llamarada,The Last Time,205i1h5IucbkofkL0wT50l,spotify:track:205i1h5IucbkofkL0wT50l,spotify:track:7wLtyMDljwAziOVC9d3FOh,0.765,0.378,0.35,0.0,0.125,-7.424,0.0342,85.224,0.143,2
585,Chris Moore,Live on WFMU 9/22/08,2J7EY9bk3Oqzptv2OUX0Z8,spotify:track:2J7EY9bk3Oqzptv2OUX0Z8,spotify:track:2J7EY9bk3Oqzptv2OUX0Z8,0.105,0.453,0.784,1.46e-06,0.0996,-4.514,0.0372,165.957,0.646,2
586,Analog - Brain,F**k The Street/Starless Love,5hjKYe3NOmWx2NVzVAeIGF,spotify:track:5hjKYe3NOmWx2NVzVAeIGF,spotify:track:5n8Aro6j1bEGIy7Tpo7FV7,0.00215,0.473,0.994,0.123,0.314,-1.884,0.104,171.435,0.841,2
587,Mittimus,Feel an Evil Thing Watching Me,4A64jF6FhfuNduCm3VLLGZ,spotify:track:4A64jF6FhfuNduCm3VLLGZ,spotify:track:4A64jF6FhfuNduCm3VLLGZ,0.645,0.487,0.647,0.00344,0.17,-9.585,0.0494,150.021,0.184,2
588,Technetium,Happy Birthday,2R5iTxkCln6NLTw6l0kjWw,spotify:track:2R5iTxkCln6NLTw6l0kjWw,spotify:track:2R5iTxkCln6NLTw6l0kjWw,0.403,0.866,0.387,0.0,0.145,-11.011,0.0345,94.976,0.79,2
589,Карлик Йоханссон,Да,4f6gLxR8DHTkZgpMXOnSnf,spotify:track:4f6gLxR8DHTkZgpMXOnSnf,spotify:track:4f6gLxR8DHTkZgpMXOnSnf,0.994,0.497,0.0102,0.889,0.13,-29.95,0.0505,133.437,0.315,2
590,marina poleukhina,sol (30.11.11),2HYiEEsZlISB6g2sTm8pi7,spotify:track:2HYiEEsZlISB6g2sTm8pi7,spotify:track:2HYiEEsZlISB6g2sTm8pi7,0.848,0.487,0.119,0.00053,0.0856,-16.134,0.0425,74.29,0.129,2
591,Keshco,The Ballad Of Ali Dia,1jt0krw4Kk4wpI4RYNwc4O,spotify:track:1jt0krw4Kk4wpI4RYNwc4O,spotify:track:1jt0krw4Kk4wpI4RYNwc4O,0.591,0.678,0.6,0.00672,0.0706,-11.755,0.0383,130.158,0.639,2
592,Evan Schaeffer,Around the Bend,7L71eYxUjMJ6GiqMoBo4U9,spotify:track:7L71eYxUjMJ6GiqMoBo4U9,spotify:track:7L71eYxUjMJ6GiqMoBo4U9,0.00118,0.789,0.733,0.895,0.0709,-7.85,0.0634,110.007,0.334,2
593,Foot Village,Ehtiopia,5p0zSEdyC59aCOd7sFYjg4,spotify:track:5p0zSEdyC59aCOd7sFYjg4,spotify:track:7JIIY2oDPFkURYMCLJuzhe,0.35,0.847,0.373,0.00183,0.277,-10.905,0.118,77.487,0.601,2
595,Kosta T,I% откровение ... ...... .. ..   ...   ...  ..,5QSTcdelzMux7cLacUxkpz,spotify:track:5QSTcdelzMux7cLacUxkpz,spotify:track:4zCzPIdWmPDnvcyhSGvHqS,0.311,0.754,0.789,5.86e-06,0.122,-5.084,0.0415,119.957,0.724,2
596,Kosta T,Don Hi KoT,7qS1lfZvtrcUVUMOn4JMAl,spotify:track:7qS1lfZvtrcUVUMOn4JMAl,spotify:track:563Zc7T3deOuITfis5zubv,0.133,0.766,0.858,0.00823,0.118,-4.032,0.303,135.973,0.929,2
597,Je deviens dj en 3 jours,Decoupage (Live),5rrJOeJ2SMhtQjIPD8kmLr,spotify:track:5rrJOeJ2SMhtQjIPD8kmLr,spotify:track:5FK0kNwtyJnFeSSByNWXGg,0.00155,0.277,0.949,0.000112,0.765,-4.072,0.0919,164.102,0.232,2
